vid,pid,color,size,stock,price
2770,1414,Red,M,10,200000
2771,1,Red,M,10,200000
2772,1919,Red,M,10,200000
2773,805,Red,M,10,200000
2774,290,Red,M,10,200000
2775,1074,Red,M,10,200000
2776,1295,Red,M,10,200000
2777,1200,Red,M,10,200000
2778,688,Red,M,10,200000
2779,1126,Red,M,10,200000
2780,1803,Red,M,10,200000
2781,615,Red,M,10,200000
2782,620,Red,M,10,200000
2783,1499,Red,M,10,200000
2784,694,Red,M,10,200000
2785,1484,Red,M,10,200000
2786,1301,Red,M,10,200000
2787,782,Red,M,10,200000
2788,389,Red,M,10,200000
2789,733,Red,M,10,200000
2790,1161,Red,M,10,200000
2791,587,Red,M,10,200000
2792,1631,Red,M,10,200000
2793,166,Red,M,10,200000
2794,1032,Red,M,10,200000
2795,1263,Red,M,10,200000
2796,1565,Red,M,10,200000
2797,480,Red,M,10,200000
2798,167,Red,M,10,200000
2799,206,Red,M,10,200000
2800,1021,Red,M,10,200000
2801,230,Red,M,10,200000
2802,964,Red,M,10,200000
2803,1185,Red,M,10,200000
2804,1097,Red,M,10,200000
2805,1000,Red,M,10,200000
2806,897,Red,M,10,200000
2807,711,Red,M,10,200000
2808,95,Red,M,10,200000
2809,1672,Red,M,10,200000
2810,959,Red,M,10,200000
2811,268,Red,M,10,200000
2812,381,Red,M,10,200000
2813,1874,Red,M,10,200000
2814,889,Red,M,10,200000
2815,1767,Red,M,10,200000
2816,636,Red,M,10,200000
2817,1017,Red,M,10,200000
2818,777,Red,M,10,200000
2819,1629,Red,M,10,200000
2820,454,Red,M,10,200000
2821,908,Red,M,10,200000
2822,618,Red,M,10,200000
2823,467,Red,M,10,200000
2824,340,Red,M,10,200000
2825,728,Red,M,10,200000
2826,1276,Red,M,10,200000
2827,1776,Red,M,10,200000
2828,1800,Red,M,10,200000
2829,695,Red,M,10,200000
2830,238,Red,M,10,200000
2831,721,Red,M,10,200000
2832,1123,Red,M,10,200000
2833,1990,Red,M,10,200000
2834,795,Red,M,10,200000
2835,135,Red,M,10,200000
2836,1733,Red,M,10,200000
2837,1908,Red,M,10,200000
2838,179,Red,M,10,200000
2839,123,Red,M,10,200000
2840,1423,Red,M,10,200000
2841,1846,Red,M,10,200000
2842,1317,Red,M,10,200000
2843,1265,Red,M,10,200000
2844,790,Red,M,10,200000
2845,807,Red,M,10,200000
2846,1782,Red,M,10,200000
2847,1578,Red,M,10,200000
2848,1879,Red,M,10,200000
2849,861,Red,M,10,200000
2850,1520,Red,M,10,200000
2851,19,Red,M,10,200000
2852,1073,Red,M,10,200000
2853,1367,Red,M,10,200000
2854,378,Red,M,10,200000
2855,763,Red,M,10,200000
2856,963,Red,M,10,200000
2857,1842,Red,M,10,200000
2858,1456,Red,M,10,200000
2859,1954,Red,M,10,200000
2860,851,Red,M,10,200000
2861,1547,Red,M,10,200000
2862,799,Red,M,10,200000
2863,429,Red,M,10,200000
2864,1512,Red,M,10,200000
2865,623,Red,M,10,200000
2866,543,Red,M,10,200000
2867,1206,Red,M,10,200000
2868,1141,Red,M,10,200000
2869,1325,Red,M,10,200000
2870,1389,Red,M,10,200000
2871,337,Red,M,10,200000
2872,547,Red,M,10,200000
2873,1885,Red,M,10,200000
2874,564,Red,M,10,200000
2875,1001,Red,M,10,200000
2876,1881,Red,M,10,200000
2877,443,Red,M,10,200000
2878,1480,Red,M,10,200000
2879,1480,Red,M,10,200000
2880,1483,Red,M,10,200000
2881,1419,Red,M,10,200000
2882,1582,Red,M,10,200000
2883,325,Red,M,10,200000
2884,204,Red,M,10,200000
2885,960,Red,M,10,200000
2886,779,Red,M,10,200000
2887,1400,Red,M,10,200000
2888,1425,Red,M,10,200000
2889,1816,Red,M,10,200000
2890,1496,Red,M,10,200000
2891,809,Red,M,10,200000
2892,67,Red,M,10,200000
2893,847,Red,M,10,200000
2894,1743,Red,M,10,200000
2895,695,Red,M,10,200000
2896,400,Red,M,10,200000
2897,836,Red,M,10,200000
2898,1140,Red,M,10,200000
2899,1540,Red,M,10,200000
2900,1455,Red,M,10,200000
2901,1544,Red,M,10,200000
2902,1619,Red,M,10,200000
2903,989,Red,M,10,200000
2904,223,Red,M,10,200000
2905,226,Red,M,10,200000
2906,1362,Red,M,10,200000
2907,72,Red,M,10,200000
2908,43,Red,M,10,200000
2909,752,Red,M,10,200000
2910,770,Red,M,10,200000
2911,326,Red,M,10,200000
2912,523,Red,M,10,200000
2913,713,Red,M,10,200000
2914,1496,Red,M,10,200000
2915,1352,Red,M,10,200000
2916,1690,Red,M,10,200000
2917,1053,Red,M,10,200000
2918,306,Red,M,10,200000
2919,1629,Red,M,10,200000
2920,48,Red,M,10,200000
2921,1853,Red,M,10,200000
2922,312,Red,M,10,200000
2923,857,Red,M,10,200000
2924,988,Red,M,10,200000
2925,903,Red,M,10,200000
2926,1697,Red,M,10,200000
2927,562,Red,M,10,200000
2928,1183,Red,M,10,200000
2929,90,Red,M,10,200000
2930,1167,Red,M,10,200000
2931,68,Red,M,10,200000
2932,839,Red,M,10,200000
2933,1512,Red,M,10,200000
2934,584,Red,M,10,200000
2935,229,Red,M,10,200000
2936,1014,Red,M,10,200000
2937,1113,Red,M,10,200000
2938,2,Red,M,10,200000
2939,738,Red,M,10,200000
2940,1439,Red,M,10,200000
2941,524,Red,M,10,200000
2942,474,Red,M,10,200000
2943,967,Red,M,10,200000
2944,1181,Red,M,10,200000
2945,569,Red,M,10,200000
2946,464,Red,M,10,200000
2947,1134,Red,M,10,200000
2948,208,Red,M,10,200000
2949,1794,Red,M,10,200000
2950,355,Red,M,10,200000
2951,639,Red,M,10,200000
2952,325,Red,M,10,200000
2953,1415,Red,M,10,200000
2954,117,Red,M,10,200000
2955,710,Red,M,10,200000
2956,1728,Red,M,10,200000
2957,1304,Red,M,10,200000
2958,10,Red,M,10,200000
2959,1059,Red,M,10,200000
2960,377,Red,M,10,200000
2961,581,Red,M,10,200000
2962,1330,Red,M,10,200000
2963,730,Red,M,10,200000
2964,1104,Red,M,10,200000
2965,1154,Red,M,10,200000
2966,1825,Red,M,10,200000
2967,666,Red,M,10,200000
2968,718,Red,M,10,200000
2969,646,Red,M,10,200000
2970,408,Red,M,10,200000
2971,427,Red,M,10,200000
2972,1113,Red,M,10,200000
2973,851,Red,M,10,200000
2974,1729,Red,M,10,200000
2975,160,Red,M,10,200000
2976,1268,Red,M,10,200000
2977,672,Red,M,10,200000
2978,1356,Red,M,10,200000
2979,861,Red,M,10,200000
2980,1537,Red,M,10,200000
2981,865,Red,M,10,200000
2982,1553,Red,M,10,200000
2983,82,Red,M,10,200000
2984,276,Red,M,10,200000
2985,1832,Red,M,10,200000
2986,1281,Red,M,10,200000
2987,597,Red,M,10,200000
2988,1029,Red,M,10,200000
2989,1845,Red,M,10,200000
2990,1806,Red,M,10,200000
2991,1229,Red,M,10,200000
2992,17,Red,M,10,200000
2993,1993,Red,M,10,200000
2994,195,Red,M,10,200000
2995,202,Red,M,10,200000
2996,254,Red,M,10,200000
2997,1176,Red,M,10,200000
2998,1665,Red,M,10,200000
2999,1683,Red,M,10,200000
3000,1065,Red,M,10,200000
3001,1421,Red,M,10,200000
3002,1960,Red,M,10,200000
3003,263,Red,M,10,200000
3004,1374,Red,M,10,200000
3005,1207,Red,M,10,200000
3006,990,Red,M,10,200000
3007,517,Red,M,10,200000
3008,1315,Red,M,10,200000
3009,1121,Red,M,10,200000
3010,1615,Red,M,10,200000
3011,791,Red,M,10,200000
3012,1378,Red,M,10,200000
3013,176,Red,M,10,200000
3014,1713,Red,M,10,200000
3015,1849,Red,M,10,200000
3016,833,Red,M,10,200000
3017,1893,Red,M,10,200000
3018,1458,Red,M,10,200000
3019,168,Red,M,10,200000
3020,1183,Red,M,10,200000
3021,1698,Red,M,10,200000
3022,768,Red,M,10,200000
3023,1573,Red,M,10,200000
3024,829,Red,M,10,200000
3025,1321,Red,M,10,200000
3026,741,Red,M,10,200000
3027,648,Red,M,10,200000
3028,1094,Red,M,10,200000
3029,688,Red,M,10,200000
3030,1310,Red,M,10,200000
3031,1793,Red,M,10,200000
3032,1293,Red,M,10,200000
3033,865,Red,M,10,200000
3034,1078,Red,M,10,200000
3035,666,Red,M,10,200000
3036,1138,Red,M,10,200000
3037,206,Red,M,10,200000
3038,579,Red,M,10,200000
3039,793,Red,M,10,200000
3040,1216,Red,M,10,200000
3041,34,Red,M,10,200000
3042,1693,Red,M,10,200000
3043,1426,Red,M,10,200000
3044,1718,Red,M,10,200000
3045,1490,Red,M,10,200000
3046,390,Red,M,10,200000
3047,1768,Red,M,10,200000
3048,1167,Red,M,10,200000
3049,1090,Red,M,10,200000
3050,907,Red,M,10,200000
3051,1588,Red,M,10,200000
3052,1089,Red,M,10,200000
3053,964,Red,M,10,200000
3054,533,Red,M,10,200000
3055,1694,Red,M,10,200000
3056,1391,Red,M,10,200000
3057,171,Red,M,10,200000
3058,1580,Red,M,10,200000
3059,1576,Red,M,10,200000
3060,1579,Red,M,10,200000
3061,893,Red,M,10,200000
3062,569,Red,M,10,200000
3063,1243,Red,M,10,200000
3064,1340,Red,M,10,200000
3065,391,Red,M,10,200000
3066,1446,Red,M,10,200000
3067,1033,Red,M,10,200000
3068,327,Red,M,10,200000
3069,827,Red,M,10,200000
3070,309,Red,M,10,200000
3071,1393,Red,M,10,200000
3072,1197,Red,M,10,200000
3073,1525,Red,M,10,200000
3074,570,Red,M,10,200000
3075,320,Red,M,10,200000
3076,1873,Red,M,10,200000
3077,1419,Red,M,10,200000
3078,725,Red,M,10,200000
3079,1381,Red,M,10,200000
3080,692,Red,M,10,200000
3081,1074,Red,M,10,200000
3082,192,Red,M,10,200000
3083,1261,Red,M,10,200000
3084,1967,Red,M,10,200000
3085,1981,Red,M,10,200000
3086,737,Red,M,10,200000
3087,1005,Red,M,10,200000
3088,892,Red,M,10,200000
3089,417,Red,M,10,200000
3090,540,Red,M,10,200000
3091,366,Red,M,10,200000
3092,994,Red,M,10,200000
3093,356,Red,M,10,200000
3094,377,Red,M,10,200000
3095,419,Red,M,10,200000
3096,43,Red,M,10,200000
3097,1779,Red,M,10,200000
3098,1533,Red,M,10,200000
3099,614,Red,M,10,200000
3100,1235,Red,M,10,200000
3101,1027,Red,M,10,200000
3102,1016,Red,M,10,200000
3103,208,Red,M,10,200000
3104,1519,Red,M,10,200000
3105,1567,Red,M,10,200000
3106,1850,Red,M,10,200000
3107,967,Red,M,10,200000
3108,248,Red,M,10,200000
3109,1232,Red,M,10,200000
3110,482,Red,M,10,200000
3111,1745,Red,M,10,200000
3112,243,Red,M,10,200000
3113,1723,Red,M,10,200000
3114,1973,Red,M,10,200000
3115,375,Red,M,10,200000
3116,1662,Red,M,10,200000
3117,99,Red,M,10,200000
3118,151,Red,M,10,200000
3119,213,Red,M,10,200000
3120,120,Red,M,10,200000
3121,880,Red,M,10,200000
3122,1258,Red,M,10,200000
3123,606,Red,M,10,200000
3124,702,Red,M,10,200000
3125,1992,Red,M,10,200000
3126,1056,Red,M,10,200000
3127,1213,Red,M,10,200000
3128,238,Red,M,10,200000
3129,377,Red,M,10,200000
3130,510,Red,M,10,200000
3131,1590,Red,M,10,200000
3132,1754,Red,M,10,200000
3133,1176,Red,M,10,200000
3134,1503,Red,M,10,200000
3135,1914,Red,M,10,200000
3136,1914,Red,M,10,200000
3137,1988,Red,M,10,200000
3138,1777,Red,M,10,200000
3139,1562,Red,M,10,200000
3140,654,Red,M,10,200000
3141,20,Red,M,10,200000
3142,1185,Red,M,10,200000
3143,1330,Red,M,10,200000
3144,751,Red,M,10,200000
3145,1983,Red,M,10,200000
3146,814,Red,M,10,200000
3147,199,Red,M,10,200000
3148,1953,Red,M,10,200000
3149,778,Red,M,10,200000
3150,1068,Red,M,10,200000
3151,587,Red,M,10,200000
3152,392,Red,M,10,200000
3153,827,Red,M,10,200000
3154,248,Red,M,10,200000
3155,1101,Red,M,10,200000
3156,1187,Red,M,10,200000
3157,1277,Red,M,10,200000
3158,771,Red,M,10,200000
3159,782,Red,M,10,200000
3160,1337,Red,M,10,200000
3161,1532,Red,M,10,200000
3162,1469,Red,M,10,200000
3163,1693,Red,M,10,200000
3164,638,Red,M,10,200000
3165,880,Red,M,10,200000
3166,591,Red,M,10,200000
3167,309,Red,M,10,200000
3168,1522,Red,M,10,200000
3169,1991,Red,M,10,200000
3170,1588,Red,M,10,200000
3171,1132,Red,M,10,200000
3172,999,Red,M,10,200000
3173,1867,Red,M,10,200000
3174,1285,Red,M,10,200000
3175,1228,Red,M,10,200000
3176,1342,Red,M,10,200000
3177,755,Red,M,10,200000
3178,256,Red,M,10,200000
3179,1247,Red,M,10,200000
3180,1757,Red,M,10,200000
3181,1444,Red,M,10,200000
3182,756,Red,M,10,200000
3183,1763,Red,M,10,200000
3184,1070,Red,M,10,200000
3185,952,Red,M,10,200000
3186,1932,Red,M,10,200000
3187,1981,Red,M,10,200000
3188,1910,Red,M,10,200000
3189,775,Red,M,10,200000
3190,341,Red,M,10,200000
3191,841,Red,M,10,200000
3192,464,Red,M,10,200000
3193,898,Red,M,10,200000
3194,1278,Red,M,10,200000
3195,1616,Red,M,10,200000
3196,1926,Red,M,10,200000
3197,1215,Red,M,10,200000
3198,1147,Red,M,10,200000
3199,1858,Red,M,10,200000
3200,1979,Red,M,10,200000
3201,413,Red,M,10,200000
3202,134,Red,M,10,200000
3203,1667,Red,M,10,200000
3204,296,Red,M,10,200000
3205,1433,Red,M,10,200000
3206,835,Red,M,10,200000
3207,1746,Red,M,10,200000
3208,914,Red,M,10,200000
3209,1610,Red,M,10,200000
3210,1677,Red,M,10,200000
3211,1092,Red,M,10,200000
3212,276,Red,M,10,200000
3213,1111,Red,M,10,200000
3214,882,Red,M,10,200000
3215,1440,Red,M,10,200000
3216,1023,Red,M,10,200000
3217,1193,Red,M,10,200000
3218,1673,Red,M,10,200000
3219,1491,Red,M,10,200000
3220,1802,Red,M,10,200000
3221,1051,Red,M,10,200000
3222,1403,Red,M,10,200000
3223,1603,Red,M,10,200000
3224,1287,Red,M,10,200000
3225,317,Red,M,10,200000
3226,1493,Red,M,10,200000
3227,433,Red,M,10,200000
3228,915,Red,M,10,200000
3229,1511,Red,M,10,200000
3230,648,Red,M,10,200000
3231,1128,Red,M,10,200000
3232,1113,Red,M,10,200000
3233,1019,Red,M,10,200000
3234,139,Red,M,10,200000
3235,1250,Red,M,10,200000
3236,981,Red,M,10,200000
3237,1059,Red,M,10,200000
3238,1598,Red,M,10,200000
3239,1849,Red,M,10,200000
3240,1264,Red,M,10,200000
3241,10,Red,M,10,200000
3242,891,Red,M,10,200000
3243,42,Red,M,10,200000
3244,1453,Red,M,10,200000
3245,726,Red,M,10,200000
3246,11,Red,M,10,200000
3247,1510,Red,M,10,200000
3248,670,Red,M,10,200000
3249,1555,Red,M,10,200000
3250,291,Red,M,10,200000
3251,1987,Red,M,10,200000
3252,340,Red,M,10,200000
3253,139,Red,M,10,200000
3254,345,Red,M,10,200000
3255,768,Red,M,10,200000
3256,1425,Red,M,10,200000
3257,1121,Red,M,10,200000
3258,1910,Red,M,10,200000
3259,1349,Red,M,10,200000
3260,1899,Red,M,10,200000
3261,46,Red,M,10,200000
3262,890,Red,M,10,200000
3263,120,Red,M,10,200000
3264,1440,Red,M,10,200000
3265,1954,Red,M,10,200000
3266,375,Red,M,10,200000
3267,1324,Red,M,10,200000
3268,1905,Red,M,10,200000
3269,652,Red,M,10,200000
3270,203,Red,M,10,200000
3271,100,Red,M,10,200000
3272,1468,Red,M,10,200000
3273,485,Red,M,10,200000
3274,525,Red,M,10,200000
3275,166,Red,M,10,200000
3276,10,Red,M,10,200000
3277,822,Red,M,10,200000
3278,1587,Red,M,10,200000
3279,666,Red,M,10,200000
3280,1265,Red,M,10,200000
3281,1882,Red,M,10,200000
3282,1886,Red,M,10,200000
3283,737,Red,M,10,200000
3284,1495,Red,M,10,200000
3285,1998,Red,M,10,200000
3286,1123,Red,M,10,200000
3287,1635,Red,M,10,200000
3288,836,Red,M,10,200000
3289,68,Red,M,10,200000
3290,1062,Red,M,10,200000
3291,1105,Red,M,10,200000
3292,274,Red,M,10,200000
3293,1031,Red,M,10,200000
3294,1525,Red,M,10,200000
3295,425,Red,M,10,200000
3296,1396,Red,M,10,200000
3297,713,Red,M,10,200000
3298,1934,Red,M,10,200000
3299,599,Red,M,10,200000
3300,640,Red,M,10,200000
3301,1560,Red,M,10,200000
3302,1790,Red,M,10,200000
3303,808,Red,M,10,200000
3304,1322,Red,M,10,200000
3305,1488,Red,M,10,200000
3306,487,Red,M,10,200000
3307,1594,Red,M,10,200000
3308,1151,Red,M,10,200000
3309,490,Red,M,10,200000
3310,1821,Red,M,10,200000
3311,16,Red,M,10,200000
3312,763,Red,M,10,200000
3313,1345,Red,M,10,200000
3314,670,Red,M,10,200000
3315,1810,Red,M,10,200000
3316,855,Red,M,10,200000
3317,917,Red,M,10,200000
3318,556,Red,M,10,200000
3319,33,Red,M,10,200000
3320,1602,Red,M,10,200000
3321,88,Red,M,10,200000
3322,1816,Red,M,10,200000
3323,1575,Red,M,10,200000
3324,1339,Red,M,10,200000
3325,1862,Red,M,10,200000
3326,636,Red,M,10,200000
3327,1533,Red,M,10,200000
3328,648,Red,M,10,200000
3329,659,Red,M,10,200000
3330,196,Red,M,10,200000
3331,966,Red,M,10,200000
3332,102,Red,M,10,200000
3333,44,Red,M,10,200000
3334,106,Red,M,10,200000
3335,1433,Red,M,10,200000
3336,1806,Red,M,10,200000
3337,1855,Red,M,10,200000
3338,1406,Red,M,10,200000
3339,60,Red,M,10,200000
3340,1856,Red,M,10,200000
3341,470,Red,M,10,200000
3342,1886,Red,M,10,200000
3343,603,Red,M,10,200000
3344,1039,Red,M,10,200000
3345,62,Red,M,10,200000
3346,1927,Red,M,10,200000
3347,648,Red,M,10,200000
3348,201,Red,M,10,200000
3349,86,Red,M,10,200000
3350,1208,Red,M,10,200000
3351,1421,Red,M,10,200000
3352,1409,Red,M,10,200000
3353,1331,Red,M,10,200000
3354,1216,Red,M,10,200000
3355,461,Red,M,10,200000
3356,1722,Red,M,10,200000
3357,912,Red,M,10,200000
3358,308,Red,M,10,200000
3359,536,Red,M,10,200000
3360,1922,Red,M,10,200000
3361,595,Red,M,10,200000
3362,1358,Red,M,10,200000
3363,893,Red,M,10,200000
3364,488,Red,M,10,200000
3365,747,Red,M,10,200000
3366,580,Red,M,10,200000
3367,1545,Red,M,10,200000
3368,860,Red,M,10,200000
3369,1765,Red,M,10,200000
3370,1668,Red,M,10,200000
3371,1710,Red,M,10,200000
3372,1010,Red,M,10,200000
3373,46,Red,M,10,200000
3374,1194,Red,M,10,200000
3375,992,Red,M,10,200000
3376,1587,Red,M,10,200000
3377,1827,Red,M,10,200000
3378,1982,Red,M,10,200000
3379,88,Red,M,10,200000
3380,672,Red,M,10,200000
3381,1076,Red,M,10,200000
3382,397,Red,M,10,200000
3383,347,Red,M,10,200000
3384,1827,Red,M,10,200000
3385,1959,Red,M,10,200000
3386,1074,Red,M,10,200000
3387,1573,Red,M,10,200000
3388,1956,Red,M,10,200000
3389,40,Red,M,10,200000
3390,176,Red,M,10,200000
3391,351,Red,M,10,200000
3392,1716,Red,M,10,200000
3393,1902,Red,M,10,200000
3394,415,Red,M,10,200000
3395,464,Red,M,10,200000
3396,1882,Red,M,10,200000
3397,105,Red,M,10,200000
3398,1712,Red,M,10,200000
3399,943,Red,M,10,200000
3400,632,Red,M,10,200000
3401,1191,Red,M,10,200000
3402,383,Red,M,10,200000
3403,918,Red,M,10,200000
3404,57,Red,M,10,200000
3405,631,Red,M,10,200000
3406,1332,Red,M,10,200000
3407,274,Red,M,10,200000
3408,1145,Red,M,10,200000
3409,1813,Red,M,10,200000
3410,1126,Red,M,10,200000
3411,1063,Red,M,10,200000
3412,801,Red,M,10,200000
3413,755,Red,M,10,200000
3414,77,Red,M,10,200000
3415,1137,Red,M,10,200000
3416,1821,Red,M,10,200000
3417,1832,Red,M,10,200000
3418,98,Red,M,10,200000
3419,1029,Red,M,10,200000
3420,1676,Red,M,10,200000
3421,1890,Red,M,10,200000
3422,213,Red,M,10,200000
3423,853,Red,M,10,200000
3424,132,Red,M,10,200000
3425,472,Red,M,10,200000
3426,186,Red,M,10,200000
3427,963,Red,M,10,200000
3428,1823,Red,M,10,200000
3429,1178,Red,M,10,200000
3430,1330,Red,M,10,200000
3431,1661,Red,M,10,200000
3432,517,Red,M,10,200000
3433,138,Red,M,10,200000
3434,1825,Red,M,10,200000
3435,550,Red,M,10,200000
3436,1672,Red,M,10,200000
3437,1283,Red,M,10,200000
3438,1201,Red,M,10,200000
3439,214,Red,M,10,200000
3440,742,Red,M,10,200000
3441,1143,Red,M,10,200000
3442,19,Red,M,10,200000
3443,391,Red,M,10,200000
3444,303,Red,M,10,200000
3445,1128,Red,M,10,200000
3446,269,Red,M,10,200000
3447,1280,Red,M,10,200000
3448,1827,Red,M,10,200000
3449,1820,Red,M,10,200000
3450,180,Red,M,10,200000
3451,1519,Red,M,10,200000
3452,1862,Red,M,10,200000
3453,259,Red,M,10,200000
3454,1255,Red,M,10,200000
3455,303,Red,M,10,200000
3456,1588,Red,M,10,200000
3457,212,Red,M,10,200000
3458,1557,Red,M,10,200000
3459,1274,Red,M,10,200000
3460,955,Red,M,10,200000
3461,531,Red,M,10,200000
3462,813,Red,M,10,200000
3463,1255,Red,M,10,200000
3464,1913,Red,M,10,200000
3465,1199,Red,M,10,200000
3466,1920,Red,M,10,200000
3467,1108,Red,M,10,200000
3468,1907,Red,M,10,200000
3469,1625,Red,M,10,200000
3470,101,Red,M,10,200000
3471,1279,Red,M,10,200000
3472,1390,Red,M,10,200000
3473,1727,Red,M,10,200000
3474,809,Red,M,10,200000
3475,670,Red,M,10,200000
3476,46,Red,M,10,200000
3477,1077,Red,M,10,200000
3478,1600,Red,M,10,200000
3479,414,Red,M,10,200000
3480,1049,Red,M,10,200000
3481,1877,Red,M,10,200000
3482,1517,Red,M,10,200000
3483,841,Red,M,10,200000
3484,759,Red,M,10,200000
3485,894,Red,M,10,200000
3486,521,Red,M,10,200000
3487,1681,Red,M,10,200000
3488,409,Red,M,10,200000
3489,536,Red,M,10,200000
3490,1812,Red,M,10,200000
3491,1769,Red,M,10,200000
3492,1171,Red,M,10,200000
3493,1479,Red,M,10,200000
3494,997,Red,M,10,200000
3495,226,Red,M,10,200000
3496,630,Red,M,10,200000
3497,141,Red,M,10,200000
3498,1615,Red,M,10,200000
3499,562,Red,M,10,200000
3500,1166,Red,M,10,200000
3501,442,Red,M,10,200000
3502,259,Red,M,10,200000
3503,162,Red,M,10,200000
3504,709,Red,M,10,200000
3505,1967,Red,M,10,200000
3506,1148,Red,M,10,200000
3507,190,Red,M,10,200000
3508,467,Red,M,10,200000
3509,209,Red,M,10,200000
3510,443,Red,M,10,200000
3511,1647,Red,M,10,200000
3512,627,Red,M,10,200000
3513,56,Red,M,10,200000
3514,591,Red,M,10,200000
3515,1317,Red,M,10,200000
3516,1539,Red,M,10,200000
3517,423,Red,M,10,200000
3518,192,Red,M,10,200000
3519,1902,Red,M,10,200000
3520,1783,Red,M,10,200000
3521,1878,Red,M,10,200000
3522,665,Red,M,10,200000
3523,1252,Red,M,10,200000
3524,890,Red,M,10,200000
3525,442,Red,M,10,200000
3526,1472,Red,M,10,200000
3527,1298,Red,M,10,200000
3528,802,Red,M,10,200000
3529,1383,Red,M,10,200000
3530,1123,Red,M,10,200000
3531,1894,Red,M,10,200000
3532,1838,Red,M,10,200000
3533,636,Red,M,10,200000
3534,368,Red,M,10,200000
3535,1426,Red,M,10,200000
3536,1151,Red,M,10,200000
3537,492,Red,M,10,200000
3538,1152,Red,M,10,200000
3539,253,Red,M,10,200000
3540,1345,Red,M,10,200000
3541,237,Red,M,10,200000
3542,226,Red,M,10,200000
3543,359,Red,M,10,200000
3544,21,Red,M,10,200000
3545,1689,Red,M,10,200000
3546,1584,Red,M,10,200000
3547,1257,Red,M,10,200000
3548,940,Red,M,10,200000
3549,66,Red,M,10,200000
3550,1776,Red,M,10,200000
3551,650,Red,M,10,200000
3552,1106,Red,M,10,200000
3553,1555,Red,M,10,200000
3554,617,Red,M,10,200000
3555,1263,Red,M,10,200000
3556,244,Red,M,10,200000
3557,1665,Red,M,10,200000
3558,368,Red,M,10,200000
3559,714,Red,M,10,200000
3560,1023,Red,M,10,200000
3561,688,Red,M,10,200000
3562,350,Red,M,10,200000
3563,1203,Red,M,10,200000
3564,1575,Red,M,10,200000
3565,802,Red,M,10,200000
3566,1615,Red,M,10,200000
3567,756,Red,M,10,200000
3568,1040,Red,M,10,200000
3569,1002,Red,M,10,200000
3570,442,Red,M,10,200000
3571,1213,Red,M,10,200000
3572,1213,Red,M,10,200000
3573,719,Red,M,10,200000
3574,1224,Red,M,10,200000
3575,1576,Red,M,10,200000
3576,1619,Red,M,10,200000
3577,1388,Red,M,10,200000
3578,1347,Red,M,10,200000
3579,1176,Red,M,10,200000
3580,1656,Red,M,10,200000
3581,660,Red,M,10,200000
3582,1900,Red,M,10,200000
3583,906,Red,M,10,200000
3584,942,Red,M,10,200000
3585,594,Red,M,10,200000
3586,889,Red,M,10,200000
3587,270,Red,M,10,200000
3588,934,Red,M,10,200000
3589,575,Red,M,10,200000
3590,361,Red,M,10,200000
3591,927,Red,M,10,200000
3592,466,Red,M,10,200000
3593,989,Red,M,10,200000
3594,886,Red,M,10,200000
3595,924,Red,M,10,200000
3596,412,Red,M,10,200000
3597,560,Red,M,10,200000
3598,1318,Red,M,10,200000
3599,1627,Red,M,10,200000
3600,1436,Red,M,10,200000
3601,1724,Red,M,10,200000
3602,829,Red,M,10,200000
3603,1684,Red,M,10,200000
3604,810,Red,M,10,200000
3605,682,Red,M,10,200000
3606,882,Red,M,10,200000
3607,953,Red,M,10,200000
3608,208,Red,M,10,200000
3609,388,Red,M,10,200000
3610,860,Red,M,10,200000
3611,1349,Red,M,10,200000
3612,1691,Red,M,10,200000
3613,927,Red,M,10,200000
3614,249,Red,M,10,200000
3615,1458,Red,M,10,200000
3616,718,Red,M,10,200000
3617,1849,Red,M,10,200000
3618,620,Red,M,10,200000
3619,1925,Red,M,10,200000
3620,99,Red,M,10,200000
3621,88,Red,M,10,200000
3622,129,Red,M,10,200000
3623,596,Red,M,10,200000
3624,1583,Red,M,10,200000
3625,1298,Red,M,10,200000
3626,1373,Red,M,10,200000
3627,695,Red,M,10,200000
3628,1649,Red,M,10,200000
3629,1227,Red,M,10,200000
3630,103,Red,M,10,200000
3631,172,Red,M,10,200000
3632,295,Red,M,10,200000
3633,808,Red,M,10,200000
3634,1548,Red,M,10,200000
3635,1301,Red,M,10,200000
3636,540,Red,M,10,200000
3637,1762,Red,M,10,200000
3638,372,Red,M,10,200000
3639,76,Red,M,10,200000
3640,786,Red,M,10,200000
3641,950,Red,M,10,200000
3642,1439,Red,M,10,200000
3643,262,Red,M,10,200000
3644,1816,Red,M,10,200000
3645,714,Red,M,10,200000
3646,1739,Red,M,10,200000
3647,277,Red,M,10,200000
3648,40,Red,M,10,200000
3649,1546,Red,M,10,200000
3650,822,Red,M,10,200000
3651,1560,Red,M,10,200000
3652,512,Red,M,10,200000
3653,1680,Red,M,10,200000
3654,1290,Red,M,10,200000
3655,1389,Red,M,10,200000
3656,538,Red,M,10,200000
3657,754,Red,M,10,200000
3658,73,Red,M,10,200000
3659,1079,Red,M,10,200000
3660,1866,Red,M,10,200000
3661,1061,Red,M,10,200000
3662,1638,Red,M,10,200000
3663,522,Red,M,10,200000
3664,212,Red,M,10,200000
3665,1024,Red,M,10,200000
3666,1566,Red,M,10,200000
3667,1699,Red,M,10,200000
3668,680,Red,M,10,200000
3669,1371,Red,M,10,200000
3670,1569,Red,M,10,200000
