id,product_id,color,size,stock,price
10312,3943,Do,30,2,0.0
10313,3753,Do,128GB,26,590000.0
10314,2496,Trang,32,6,470000.0
10315,1946,Xam,30,32,190000.0
10316,2698,Vang,31,47,120000.0
10317,4309,Trang,256GB,27,300000.0
10318,4781,Vang,29,42,630000.0
10319,414,Xam,31,40,360000.0
10320,2018,Trang,S,5,860000.0
10321,3173,Hong,M,48,0.0
10322,1286,Do,L,40,710000.0
10323,3713,Xanh,32,37,220000.0
10324,4245,Xam,30,35,610000.0
10325,3777,Trang,M,5,110000.0
10326,3053,Den,32,26,970000.0
10327,502,Xanh,256GB,-8,520000.0
10328,3185,Den,XL,22,880000.0
10329,1782,Xam,31,47,420000.0
10330,3345,Hong,30,30,0.0
10331,2642,Xam,128GB,39,630000.0
10332,1852,Bac,XL,23,900000.0
10333,740,Xam,256GB,35,130000.0
10334,1049,Do,256GB,10,820000.0
10335,1826,Xanh,L,14,520000.0
10336,1239,Den,M,3,550000.0
10337,4693,Xanh,XL,35,540000.0
10338,2755,Do,29,48,860000.0
10339,4734,Den,128GB,5,440000.0
10340,3467,Trang,L,40,580000.0
10341,2723,Den,L,2,0.0
10342,165,Den,L,20,730000.0
10343,2963,Vang,M,37,370000.0
10344,2634,Trang,XL,-6,490000.0
10345,568,Bac,M,16,840000.0
10346,760,Xanh,S,30,600000.0
10347,3435,Hong,30,-2,600000.0
10348,4768,Den,30,25,670000.0
10349,704,Do,30,44,360000.0
10350,3443,Xam,S,47,590000.0
10351,950,Hong,256GB,45,250000.0
10352,4622,Hong,L,6,380000.0
10353,1941,Xam,30,34,340000.0
10354,4687,Vang,29,48,0.0
10355,1777,Den,31,31,0.0
10356,831,Do,29,17,930000.0
10357,4061,Trang,S,30,920000.0
10358,2722,Bac,XL,15,330000.0
10359,151,Trang,32,24,980000.0
10360,1669,Xam,30,42,650000.0
10361,2355,Trang,128GB,7,840000.0
10362,4589,Xam,29,25,760000.0
10363,1938,Vang,29,30,680000.0
10364,3128,Vang,XL,23,980000.0
10365,2177,Xam,M,14,180000.0
10366,950,Hong,31,1,240000.0
10367,536,Den,XL,49,900000.0
10368,3240,Trang,128GB,5,100000.0
10369,2457,Xanh,S,3,740000.0
10370,3941,Do,32,42,10000.0
10371,2261,Hong,S,34,710000.0
10372,2602,Hong,XL,34,110000.0
10373,2250,Bac,M,7,660000.0
10374,1578,Trang,31,26,800000.0
10375,893,Do,128GB,22,250000.0
10376,2625,Xam,256GB,35,680000.0
10377,4169,Do,S,3,600000.0
10378,1124,Hong,32,50,470000.0
10379,1174,Do,L,12,750000.0
10380,3321,Den,XL,6,180000.0
10381,4947,Vang,30,45,990000.0
10382,9,Hong,XL,28,640000.0
10383,1442,Xam,L,14,320000.0
10384,447,Xam,XL,33,0.0
10385,2927,Trang,S,45,470000.0
10386,2157,Xam,29,37,130000.0
10387,3003,Den,30,27,570000.0
10388,1013,Bac,L,47,970000.0
10389,4647,Vang,S,32,940000.0
10390,4946,Trang,M,14,580000.0
10391,2555,Trang,L,20,300000.0
10392,4294,Bac,M,39,210000.0
10393,4176,Vang,30,50,470000.0
10394,2033,Den,256GB,9,830000.0
10395,4275,Xam,30,14,620000.0
10396,2614,Do,31,25,0.0
10397,1541,Den,32,45,150000.0
10398,461,Bac,31,5,940000.0
10399,3601,Vang,128GB,23,270000.0
10400,3840,Vang,XL,14,750000.0
10401,1167,Bac,29,25,0.0
10402,3646,Do,256GB,2,490000.0
10403,2651,Trang,M,-4,110000.0
10404,2097,Trang,29,44,0.0
10405,1218,Trang,32,21,310000.0
10406,3711,Den,256GB,0,510000.0
10407,595,Xanh,31,28,0.0
10408,3250,Do,31,23,120000.0
10409,299,Xam,128GB,9,270000.0
10410,3396,Xanh,L,7,0.0
10411,1821,Trang,256GB,14,360000.0
10412,2038,Xanh,30,34,930000.0
10413,4112,Vang,128GB,45,630000.0
10414,2043,Den,128GB,45,0.0
10415,1354,Hong,S,39,440000.0
10416,217,Xanh,256GB,11,640000.0
10417,1020,Hong,31,1,710000.0
10418,799,Hong,128GB,36,140000.0
10419,4328,Do,32,45,310000.0
10420,1921,Den,M,17,60000.0
10421,3894,Hong,256GB,36,180000.0
10422,1424,Den,31,4,320000.0
10423,3082,Xam,XL,17,470000.0
10424,2530,Vang,32,42,840000.0
10425,1354,Vang,31,40,310000.0
10426,1187,Xam,M,46,430000.0
10427,1215,Xanh,30,46,310000.0
10428,4054,Vang,30,1,140000.0
10429,354,Trang,128GB,9,900000.0
10430,3995,Bac,L,29,670000.0
10431,4335,Vang,128GB,10,920000.0
10432,2379,Xam,31,30,550000.0
10433,4809,Do,29,20,70000.0
10434,657,Xam,128GB,36,190000.0
10435,3964,Xanh,30,3,900000.0
10436,1054,Trang,S,20,500000.0
10437,1200,Bac,128GB,7,60000.0
10438,633,Hong,31,26,180000.0
10439,3851,Trang,XL,48,320000.0
10440,2229,Xam,29,35,180000.0
10441,1144,Den,XL,28,980000.0
10442,4536,Do,32,49,0.0
10443,150,Xam,S,40,120000.0
10444,4241,Vang,256GB,0,520000.0
10445,4716,Trang,S,16,250000.0
10446,1623,Hong,S,30,60000.0
10447,941,Trang,XL,1,540000.0
10448,451,Bac,128GB,8,600000.0
10449,1822,Den,256GB,3,0.0
10450,1986,Do,30,-1,760000.0
10451,244,Xam,XL,20,0.0
10452,4585,Hong,M,17,560000.0
10453,374,Xanh,L,5,930000.0
10454,4739,Bac,32,9,650000.0
10455,709,Hong,XL,34,470000.0
10456,3674,Den,30,35,70000.0
10457,43,Xam,31,25,0.0
10458,981,Hong,256GB,3,650000.0
10459,4337,Bac,31,50,0.0
10460,4839,Trang,S,34,220000.0
10461,3587,Xam,XL,42,510000.0
10462,1712,Xanh,M,36,680000.0
10463,2929,Hong,32,24,120000.0
10464,1582,Trang,M,5,0.0
10465,2049,Do,L,33,0.0
10466,890,Xam,31,0,730000.0
10467,1682,Hong,29,13,890000.0
10468,323,Vang,M,31,380000.0
10469,2008,Trang,29,8,690000.0
10470,2402,Bac,30,49,480000.0
10471,350,Vang,29,18,630000.0
10472,4135,Xam,30,0,910000.0
10473,935,Do,128GB,8,150000.0
10474,3693,Xanh,29,14,320000.0
10475,2464,Trang,L,50,250000.0
10476,1811,Trang,30,29,0.0
10477,1508,Trang,XL,33,460000.0
10478,1159,Hong,30,8,850000.0
10479,1528,Hong,L,38,820000.0
10480,4991,Xanh,L,22,500000.0
10481,1224,Xam,L,20,690000.0
10482,3818,Hong,29,45,0.0
10483,954,Do,L,31,170000.0
10484,1855,Vang,32,0,870000.0
10485,1722,Hong,31,15,500000.0
10486,876,Bac,256GB,22,370000.0
10487,847,Do,256GB,4,130000.0
10488,2396,Den,30,18,570000.0
10489,2540,Bac,128GB,50,950000.0
10490,4398,Vang,M,18,840000.0
10491,521,Xam,XL,21,890000.0
10492,1656,Xam,XL,35,230000.0
10493,3356,Do,31,12,210000.0
10494,2161,Den,256GB,4,910000.0
10495,2727,Bac,128GB,8,50000.0
10496,3667,Xam,30,24,190000.0
10497,2597,Bac,29,38,350000.0
10498,2637,Xanh,30,44,490000.0
10499,646,Hong,XL,-3,710000.0
10500,2864,Hong,L,15,460000.0
10501,1103,Xanh,256GB,-9,180000.0
10502,3435,Den,30,3,950000.0
10503,4768,Trang,30,42,390000.0
10504,1358,Vang,M,44,500000.0
10505,4805,Xanh,30,8,210000.0
10506,3014,Bac,29,26,110000.0
10507,2540,Bac,32,16,0.0
10508,3557,Hong,256GB,17,660000.0
10509,885,Xanh,29,22,110000.0
10510,4835,Den,256GB,-1,180000.0
10511,1796,Trang,S,33,110000.0
10512,2555,Do,30,-6,970000.0
10513,4008,Vang,30,20,530000.0
10514,2270,Hong,128GB,39,480000.0
10515,4195,Trang,128GB,13,620000.0
10516,887,Vang,31,40,550000.0
10517,960,Hong,31,42,490000.0
10518,1345,Do,128GB,-6,90000.0
10519,4832,Xam,128GB,47,450000.0
10520,2100,Vang,29,-7,630000.0
10521,2922,Do,29,28,990000.0
10522,3934,Do,32,23,600000.0
10523,697,Xam,128GB,17,670000.0
10524,193,Hong,32,23,50000.0
10525,966,Xam,M,23,690000.0
10526,1847,Do,256GB,12,980000.0
10527,3217,Hong,128GB,12,0.0
10528,3489,Xam,128GB,25,100000.0
10529,4144,Den,M,16,50000.0
10530,1599,Den,30,47,300000.0
10531,3532,Vang,256GB,11,580000.0
10532,2202,Xanh,32,8,20000.0
10533,2706,Bac,L,29,940000.0
10534,4413,Den,L,4,760000.0
10535,131,Vang,XL,-7,420000.0
10536,4917,Xam,31,21,420000.0
10537,1382,Xanh,L,5,800000.0
10538,3625,Do,M,39,100000.0
10539,4151,Do,128GB,21,120000.0
10540,3788,Vang,32,26,980000.0
10541,1031,Do,30,-4,990000.0
10542,4719,Bac,256GB,44,150000.0
10543,4579,Trang,XL,48,90000.0
10544,3440,Xam,30,9,620000.0
10545,1689,Do,XL,48,310000.0
10546,1135,Trang,L,22,570000.0
10547,771,Xam,29,9,640000.0
10548,753,Hong,32,13,70000.0
10549,84,Xanh,32,41,110000.0
10550,535,Bac,L,16,660000.0
10551,2658,Xanh,M,47,940000.0
10552,542,Xam,XL,40,0.0
10553,1730,Do,256GB,24,840000.0
10554,1100,Bac,L,25,670000.0
10555,1894,Xam,S,22,220000.0
10556,4884,Trang,256GB,48,120000.0
10557,4518,Trang,L,38,740000.0
10558,260,Xam,S,27,320000.0
10559,784,Xam,31,42,570000.0
10560,1381,Xanh,S,35,150000.0
10561,3806,Xanh,XL,40,700000.0
10562,3910,Hong,L,45,880000.0
10563,4300,Hong,31,13,810000.0
10564,503,Trang,31,47,520000.0
10565,4314,Den,256GB,4,680000.0
10566,4125,Hong,30,27,860000.0
10567,2756,Xanh,XL,39,170000.0
10568,4328,Bac,31,48,50000.0
10569,3893,Hong,S,38,290000.0
10570,656,Do,L,38,0.0
10571,4936,Hong,S,30,0.0
10572,2040,Hong,S,13,940000.0
10573,953,Trang,S,36,750000.0
10574,3746,Vang,M,1,0.0
10575,2974,Xanh,M,28,430000.0
10576,1238,Bac,32,28,560000.0
10577,1094,Do,128GB,19,730000.0
10578,1962,Xam,XL,22,170000.0
10579,1400,Hong,30,2,450000.0
10580,252,Vang,30,40,1000000.0
10581,2080,Xanh,L,13,50000.0
10582,3060,Bac,XL,1,940000.0
10583,1440,Den,128GB,46,290000.0
10584,4826,Do,L,-1,910000.0
10585,2995,Trang,XL,1,550000.0
10586,312,Den,XL,2,760000.0
10587,3219,Xam,S,24,900000.0
10588,4875,Trang,32,45,980000.0
10589,2477,Den,256GB,11,150000.0
10590,4250,Den,128GB,3,560000.0
10591,87,Xanh,256GB,7,870000.0
10592,3566,Vang,31,1,20000.0
10593,583,Bac,30,1,810000.0
10594,3861,Den,32,47,470000.0
10595,1757,Xanh,29,32,540000.0
10596,2859,Vang,30,6,340000.0
10597,484,Vang,M,41,620000.0
10598,4263,Xam,XL,2,550000.0
10599,1796,Xanh,31,20,490000.0
10600,3212,Vang,S,38,0.0
10601,3535,Do,31,41,920000.0
10602,4798,Bac,S,29,70000.0
10603,3877,Do,256GB,23,860000.0
10604,3238,Xanh,31,47,710000.0
10605,3336,Vang,L,32,970000.0
10606,4957,Xam,L,7,540000.0
10607,1678,Hong,XL,38,550000.0
10608,1063,Vang,128GB,46,330000.0
10609,4819,Xanh,29,14,340000.0
10610,3479,Trang,30,44,750000.0
10611,2207,Den,128GB,46,600000.0
10612,913,Vang,31,16,740000.0
10613,3684,Xanh,29,43,80000.0
10614,4449,Bac,S,5,470000.0
10615,2438,Do,S,4,830000.0
10616,1163,Xanh,29,10,10000.0
10617,4148,Bac,XL,4,120000.0
10618,4444,Hong,256GB,14,620000.0
10619,63,Vang,XL,22,560000.0
10620,516,Trang,31,3,600000.0
10621,3905,Hong,32,34,700000.0
10622,3561,Hong,S,50,690000.0
10623,3131,Xam,128GB,24,630000.0
10624,1559,Vang,31,38,730000.0
10625,3966,Bac,L,47,90000.0
10626,2452,Vang,256GB,23,610000.0
10627,1987,Hong,30,-1,730000.0
10628,2974,Den,29,42,770000.0
10629,4976,Den,XL,20,500000.0
10630,1512,Trang,32,37,400000.0
10631,2049,Do,L,10,170000.0
10632,1389,Den,XL,34,280000.0
10633,1198,Vang,30,41,430000.0
10634,1156,Bac,31,8,500000.0
10635,2922,Xam,M,15,920000.0
10636,2946,Trang,29,3,460000.0
10637,4306,Vang,128GB,45,430000.0
10638,2483,Bac,XL,31,70000.0
10639,777,Xam,29,22,940000.0
10640,1988,Vang,128GB,14,680000.0
10641,738,Den,32,-5,950000.0
10642,2400,Hong,31,29,820000.0
10643,1270,Hong,M,39,430000.0
10644,832,Xanh,32,48,190000.0
10645,2815,Xam,S,35,240000.0
10646,4228,Den,32,18,0.0
10647,4250,Hong,32,32,430000.0
10648,3711,Xam,30,46,230000.0
10649,3698,Do,32,30,70000.0
10650,1807,Bac,XL,3,960000.0
10651,2024,Hong,30,29,110000.0
10652,1275,Do,32,50,110000.0
10653,584,Den,XL,-9,200000.0
10654,2777,Bac,XL,39,440000.0
10655,4327,Do,128GB,48,940000.0
10656,164,Den,S,44,730000.0
10657,4674,Xanh,128GB,-3,700000.0
10658,4482,Vang,M,48,710000.0
10659,839,Hong,L,32,180000.0
10660,1749,Den,30,22,190000.0
10661,1347,Vang,29,46,180000.0
10662,4978,Do,30,42,560000.0
10663,3698,Xam,30,41,1000000.0
10664,2804,Bac,M,16,620000.0
10665,4372,Hong,256GB,33,560000.0
10666,712,Den,32,1,130000.0
10667,1428,Do,128GB,19,130000.0
10668,2478,Den,256GB,5,480000.0
10669,1581,Vang,M,18,60000.0
10670,3138,Xanh,L,-1,820000.0
10671,666,Xanh,S,16,430000.0
10672,4135,Xam,XL,48,880000.0
10673,4463,Trang,31,34,0.0
10674,3928,Xanh,M,1,410000.0
10675,2493,Den,XL,6,900000.0
10676,39,Xanh,M,15,400000.0
10677,4199,Xanh,XL,45,200000.0
10678,1564,Bac,128GB,28,750000.0
10679,943,Trang,XL,5,510000.0
10680,4943,Trang,XL,3,0.0
10681,1626,Trang,32,24,110000.0
10682,4981,Xam,L,28,660000.0
10683,1139,Xam,128GB,4,420000.0
10684,4251,Bac,S,-7,690000.0
10685,726,Bac,29,-1,900000.0
10686,33,Vang,L,1,390000.0
10687,3276,Xam,256GB,13,340000.0
10688,1113,Trang,S,16,410000.0
10689,2344,Den,29,43,640000.0
10690,416,Den,128GB,41,0.0
10691,4956,Bac,29,22,760000.0
10692,2156,Hong,L,49,840000.0
10693,4979,Den,31,48,950000.0
10694,2412,Den,32,41,950000.0
10695,3165,Den,29,41,600000.0
10696,3377,Vang,31,3,280000.0
10697,4421,Do,29,45,390000.0
10698,2314,Xanh,32,8,60000.0
10699,3714,Bac,S,9,150000.0
10700,2343,Do,29,21,260000.0
10701,150,Trang,32,2,490000.0
10702,2339,Xanh,S,-7,330000.0
10703,1143,Hong,L,2,490000.0
10704,2412,Hong,S,36,0.0
10705,2806,Bac,29,6,270000.0
10706,3011,Xanh,30,49,570000.0
10707,4790,Bac,32,10,220000.0
10708,104,Do,XL,15,960000.0
10709,3595,Den,XL,49,260000.0
10710,2219,Vang,32,2,190000.0
10711,3617,Do,128GB,44,480000.0
10712,2465,Do,L,32,220000.0
10713,3753,Vang,30,12,680000.0
10714,918,Xanh,30,46,880000.0
10715,2738,Den,256GB,9,770000.0
10716,3825,Do,32,12,410000.0
10717,2990,Hong,30,13,0.0
10718,838,Do,XL,13,140000.0
10719,250,Xanh,256GB,8,710000.0
10720,2913,Den,31,20,940000.0
10721,4956,Trang,M,27,100000.0
10722,4487,Xam,L,26,750000.0
10723,4445,Hong,M,21,1000000.0
10724,3975,Trang,128GB,7,860000.0
10725,2820,Trang,S,20,570000.0
10726,3282,Xam,M,18,240000.0
10727,1246,Den,30,22,770000.0
10728,3627,Do,29,28,650000.0
10729,1266,Trang,256GB,45,950000.0
10730,3779,Do,256GB,8,650000.0
10731,3735,Xam,32,19,950000.0
10732,911,Den,256GB,28,0.0
10733,4461,Vang,S,46,80000.0
10734,965,Trang,S,4,190000.0
10735,1617,Trang,XL,47,710000.0
10736,3845,Xam,L,49,800000.0
10737,510,Hong,31,41,0.0
10738,3821,Do,32,4,180000.0
10739,4650,Do,256GB,29,930000.0
10740,2036,Xam,32,12,0.0
10741,144,Xanh,30,39,770000.0
10742,3781,Vang,32,27,610000.0
10743,2501,Vang,256GB,47,640000.0
10744,4564,Trang,S,34,590000.0
10745,4182,Bac,XL,31,900000.0
10746,1900,Hong,30,32,460000.0
10747,3065,Xam,29,29,160000.0
10748,613,Xam,256GB,13,670000.0
10749,4308,Xanh,XL,11,720000.0
10750,3317,Vang,XL,37,890000.0
10751,302,Vang,256GB,47,160000.0
10752,2905,Bac,L,46,1000000.0
10753,3147,Den,31,27,10000.0
10754,4151,Hong,31,16,720000.0
10755,2812,Trang,XL,8,820000.0
10756,3607,Trang,31,24,890000.0
10757,3288,Xanh,30,28,200000.0
10758,1822,Do,31,44,780000.0
10759,2658,Den,31,13,190000.0
10760,708,Xanh,31,50,350000.0
10761,2705,Bac,S,-3,850000.0
10762,778,Xanh,30,9,460000.0
10763,2041,Hong,L,28,0.0
10764,300,Xam,S,50,0.0
10765,4905,Hong,30,47,760000.0
10766,2553,Trang,29,25,0.0
10767,4562,Xam,31,48,220000.0
10768,570,Vang,M,14,80000.0
10769,1120,Vang,30,40,420000.0
10770,3705,Den,XL,48,380000.0
10771,233,Xanh,30,2,910000.0
10772,4958,Xanh,L,36,370000.0
10773,694,Do,128GB,26,430000.0
10774,3258,Xam,256GB,16,400000.0
10775,2229,Do,M,21,670000.0
10776,3393,Bac,32,-6,920000.0
10777,3711,Xanh,32,44,120000.0
10778,1257,Xam,M,19,50000.0
10779,3632,Trang,XL,33,0.0
10780,3456,Do,256GB,41,470000.0
10781,404,Vang,128GB,22,30000.0
10782,4374,Xanh,29,12,70000.0
10783,2760,Vang,32,-2,100000.0
10784,4868,Xam,L,32,930000.0
10785,4683,Hong,30,43,480000.0
10786,1193,Hong,XL,14,540000.0
10787,30,Do,XL,2,290000.0
10788,3167,Do,XL,25,460000.0
10789,3337,Hong,XL,11,410000.0
10790,1571,Xam,XL,49,930000.0
10791,2539,Hong,32,3,600000.0
10792,2535,Do,M,9,980000.0
10793,4231,Xam,31,34,280000.0
10794,2760,Hong,128GB,28,270000.0
10795,2879,Hong,M,-7,970000.0
10796,2063,Hong,29,18,470000.0
10797,3124,Xanh,256GB,15,630000.0
10798,503,Den,128GB,42,250000.0
10799,1032,Xam,31,8,760000.0
10800,1959,Vang,XL,42,570000.0
10801,3959,Bac,30,28,50000.0
10802,2618,Do,31,21,120000.0
10803,3760,Bac,L,5,900000.0
10804,4753,Vang,31,45,290000.0
10805,3817,Do,L,46,0.0
10806,4360,Xanh,31,15,550000.0
10807,1152,Bac,256GB,44,930000.0
10808,2069,Trang,L,12,210000.0
10809,1376,Xam,M,33,270000.0
10810,3875,Vang,S,-3,420000.0
10811,1667,Bac,31,7,100000.0
10812,394,Hong,XL,35,490000.0
10813,2204,Xanh,30,30,0.0
10814,4189,Trang,29,6,870000.0
10815,4096,Xam,29,46,620000.0
10816,4988,Den,29,1,20000.0
10817,2649,Trang,M,31,360000.0
10818,618,Xam,128GB,15,600000.0
10819,1270,Bac,29,3,530000.0
10820,3122,Xam,31,5,500000.0
10821,4755,Do,32,6,70000.0
10822,2298,Vang,XL,33,70000.0
10823,4378,Xam,31,44,0.0
10824,1788,Xam,31,26,870000.0
10825,1177,Vang,30,24,420000.0
10826,155,Den,M,40,870000.0
10827,3480,Bac,30,1,960000.0
10828,1218,Trang,30,46,0.0
10829,1767,Hong,M,36,310000.0
10830,953,Vang,32,29,1000000.0
10831,764,Trang,256GB,24,780000.0
10832,555,Vang,L,45,470000.0
10833,2544,Do,256GB,5,780000.0
10834,3236,Xam,256GB,22,590000.0
10835,2987,Xam,L,48,260000.0
10836,439,Xanh,M,19,530000.0
10837,245,Bac,S,15,100000.0
10838,589,Trang,L,12,820000.0
10839,2019,Vang,L,48,50000.0
10840,1014,Vang,31,19,480000.0
10841,427,Xam,L,46,290000.0
10842,3461,Bac,30,2,440000.0
10843,4010,Bac,32,21,810000.0
10844,2902,Vang,30,14,110000.0
10845,2501,Bac,L,25,560000.0
10846,1583,Bac,30,17,820000.0
10847,2931,Do,S,35,760000.0
10848,3370,Den,32,46,830000.0
10849,2430,Den,L,13,660000.0
10850,1910,Xanh,S,39,370000.0
10851,2704,Hong,S,20,800000.0
10852,4658,Do,30,21,650000.0
10853,3737,Den,L,22,0.0
10854,517,Bac,S,41,530000.0
10855,515,Xanh,128GB,21,600000.0
10856,610,Den,128GB,26,470000.0
10857,4569,Vang,31,28,470000.0
10858,350,Hong,M,45,280000.0
10859,453,Hong,S,9,220000.0
10860,3884,Xam,32,48,370000.0
10861,2073,Xanh,128GB,34,210000.0
10862,4962,Do,30,24,0.0
10863,3711,Hong,L,11,800000.0
10864,4777,Trang,S,33,0.0
10865,4333,Hong,XL,44,670000.0
10866,3670,Xanh,M,19,310000.0
10867,909,Do,29,13,920000.0
10868,328,Trang,XL,30,180000.0
10869,4260,Xam,M,28,570000.0
10870,3217,Vang,M,7,30000.0
10871,3591,Do,30,1,970000.0
10872,4218,Xanh,XL,2,100000.0
10873,4485,Vang,30,50,400000.0
10874,2083,Bac,30,1,870000.0
10875,2278,Bac,29,11,740000.0
10876,901,Den,32,2,550000.0
10877,3861,Vang,256GB,45,560000.0
10878,2439,Den,L,43,700000.0
10879,4235,Xam,32,18,220000.0
10880,3118,Vang,256GB,43,810000.0
10881,2838,Trang,31,37,890000.0
10882,818,Vang,XL,8,20000.0
10883,1846,Vang,31,35,610000.0
10884,2868,Hong,XL,-9,470000.0
10885,784,Bac,31,48,430000.0
10886,4634,Xanh,L,26,390000.0
10887,510,Do,M,45,130000.0
10888,2104,Den,XL,27,440000.0
10889,1490,Xam,29,28,230000.0
10890,2037,Trang,S,8,690000.0
10891,451,Xanh,L,-3,580000.0
10892,368,Bac,S,3,720000.0
10893,2354,Do,S,37,0.0
10894,4093,Trang,30,11,380000.0
10895,3211,Vang,256GB,16,90000.0
10896,510,Trang,S,-6,170000.0
10897,920,Den,128GB,41,350000.0
10898,808,Den,S,35,570000.0
10899,4171,Den,XL,29,390000.0
10900,2310,Do,M,38,0.0
10901,1190,Trang,32,10,140000.0
10902,4613,Vang,XL,17,110000.0
10903,2569,Hong,256GB,4,150000.0
10904,4812,Do,XL,19,710000.0
10905,1940,Trang,L,19,830000.0
10906,1165,Xam,31,43,270000.0
10907,4767,Vang,256GB,39,270000.0
10908,619,Bac,29,9,670000.0
10909,44,Trang,32,10,90000.0
10910,35,Xanh,L,45,460000.0
10911,2051,Trang,XL,13,760000.0
10912,1184,Xam,128GB,26,340000.0
10913,3855,Hong,XL,22,930000.0
10914,1767,Bac,256GB,40,730000.0
10915,711,Do,M,11,340000.0
10916,2022,Do,256GB,2,880000.0
10917,3868,Xanh,XL,2,500000.0
10918,2129,Do,256GB,29,910000.0
10919,3189,Vang,29,11,100000.0
10920,3499,Do,256GB,9,950000.0
10921,2739,Den,L,-3,550000.0
10922,4662,Xanh,30,7,1000000.0
10923,3566,Xam,XL,36,280000.0
10924,4397,Vang,32,15,690000.0
10925,1411,Xanh,29,2,60000.0
10926,2422,Trang,32,3,340000.0
10927,4953,Do,31,19,40000.0
10928,1594,Xanh,XL,33,760000.0
10929,1107,Xanh,31,18,650000.0
10930,3855,Xam,30,-1,730000.0
10931,4803,Xam,XL,5,420000.0
10932,753,Bac,31,18,310000.0
10933,2247,Xam,128GB,12,0.0
10934,2414,Vang,32,11,0.0
10935,2818,Xanh,XL,7,10000.0
10936,3920,Xanh,32,31,310000.0
10937,4644,Trang,31,35,10000.0
10938,2485,Bac,31,10,430000.0
10939,4541,Den,31,3,20000.0
10940,368,Vang,L,12,320000.0
10941,4163,Trang,M,29,810000.0
10942,1945,Do,XL,26,500000.0
10943,1233,Xam,32,39,760000.0
10944,1126,Xanh,128GB,26,320000.0
10945,661,Trang,29,47,0.0
10946,1362,Vang,32,17,30000.0
10947,1369,Vang,256GB,4,360000.0
10948,881,Bac,M,42,190000.0
10949,2262,Vang,256GB,12,740000.0
10950,4270,Xanh,256GB,11,870000.0
10951,2960,Xam,M,6,320000.0
10952,3852,Trang,256GB,6,160000.0
10953,4779,Xam,L,15,990000.0
10954,3538,Trang,31,33,270000.0
10955,1700,Vang,256GB,27,780000.0
10956,1331,Hong,32,43,560000.0
10957,4938,Den,31,25,120000.0
10958,663,Xam,31,16,680000.0
10959,3380,Xanh,31,43,980000.0
10960,4340,Hong,M,33,0.0
10961,116,Xam,30,16,800000.0
10962,2563,Vang,XL,35,600000.0
10963,2412,Vang,XL,32,790000.0
10964,4165,Xam,L,18,860000.0
10965,678,Vang,29,6,430000.0
10966,1306,Hong,31,11,930000.0
10967,2566,Xam,29,30,0.0
10968,1281,Den,M,48,0.0
10969,4847,Do,L,32,50000.0
10970,2576,Xanh,31,49,310000.0
10971,4090,Trang,M,49,130000.0
10972,2689,Den,30,27,590000.0
10973,3716,Xanh,128GB,47,760000.0
10974,1332,Xanh,XL,30,630000.0
10975,3836,Xanh,256GB,-5,750000.0
10976,2661,Xam,XL,47,630000.0
10977,4875,Bac,32,47,130000.0
10978,3434,Xam,XL,47,1000000.0
10979,1839,Bac,L,33,990000.0
10980,2724,Trang,128GB,32,410000.0
10981,2999,Den,S,1,360000.0
10982,1029,Hong,L,45,360000.0
10983,1015,Xanh,30,34,240000.0
10984,359,Bac,32,19,220000.0
10985,3285,Do,256GB,21,920000.0
10986,4786,Do,30,26,130000.0
10987,4090,Bac,31,13,300000.0
10988,639,Do,29,13,540000.0
10989,4743,Xanh,32,42,30000.0
10990,3922,Bac,M,41,860000.0
10991,2464,Den,L,-9,640000.0
10992,3724,Den,30,-1,620000.0
10993,1805,Trang,M,8,0.0
10994,2265,Den,30,3,960000.0
10995,653,Hong,32,8,670000.0
10996,517,Hong,256GB,45,670000.0
10997,507,Do,128GB,23,250000.0
10998,274,Xam,29,12,850000.0
10999,1813,Hong,128GB,19,990000.0
11000,3723,Vang,256GB,17,560000.0
11001,299,Xanh,256GB,13,110000.0
11002,3780,Vang,31,3,360000.0
11003,4420,Trang,L,50,0.0
11004,1141,Trang,128GB,1,740000.0
11005,1710,Xanh,S,-6,860000.0
11006,1685,Xam,256GB,7,580000.0
11007,1835,Do,L,31,580000.0
11008,781,Xanh,M,44,110000.0
11009,4161,Trang,30,12,600000.0
11010,926,Hong,31,26,860000.0
11011,1122,Trang,256GB,39,330000.0
11012,1719,Hong,32,-4,810000.0
11013,1433,Vang,29,50,620000.0
11014,3498,Xanh,29,42,220000.0
11015,1997,Bac,256GB,11,0.0
11016,975,Xanh,M,6,320000.0
11017,1781,Bac,S,16,450000.0
11018,4,Do,M,50,660000.0
11019,2239,Trang,256GB,11,350000.0
11020,4432,Vang,32,12,920000.0
11021,2619,Hong,31,34,330000.0
11022,606,Xam,32,16,750000.0
11023,4281,Vang,XL,45,220000.0
11024,2922,Bac,S,5,380000.0
11025,2643,Den,L,44,690000.0
11026,3383,Xam,S,35,340000.0
11027,1958,Trang,M,40,890000.0
11028,3744,Bac,31,2,810000.0
11029,2031,Xanh,31,28,530000.0
11030,4925,Bac,32,46,710000.0
11031,2170,Bac,29,20,910000.0
11032,1625,Den,29,10,0.0
11033,2553,Xam,31,50,770000.0
11034,3478,Xanh,S,49,340000.0
11035,3467,Den,S,34,140000.0
11036,1775,Trang,128GB,46,780000.0
11037,3677,Do,M,0,580000.0
11038,4693,Trang,128GB,34,600000.0
11039,1504,Xanh,256GB,3,970000.0
11040,38,Den,XL,39,690000.0
